cidade,equipamento,existentes,emUsoSUS,emUso,existentesSUS
354520,Amalgamador,38,16,36,16
354520,Aparelho de Profilaxia c/ Jato de Bicarbonato,38,15,36,15
354520,Bomba de Infusao,70,42,70,42
354520,Berço Aquecido,7,4,7,4
354520,Desfibrilador,17,3,17,3
354520,Equipamento de Fototerapia,6,4,6,4
354520,Incubadora,6,2,6,2
354520,Monitor de ECG,29,13,29,13
354520,Reanimador Pulmonar/AMBU,71,26,71,26
354520,Respirador/Ventilador,29,15,29,15
354520,Eletrocardiografo,19,6,17,7
354520,Eletroencefalografo,2,1,2,1
354520,Endoscopio Digestivo,20,1,18,1
354520,CADEIRA OFTALMOLOGICA,1,1,1,1
354520,REFRATOR,1,1,1,1
354520,PROJETOR OU TABELA DE OPTOTIPOS,1,1,1,1
354520,RETINOSCOPIO,1,1,1,1
354520,OFTALMOSCOPIO,1,1,1,1
354520,CERATOMETRO,1,1,1,1
354520,TONOMETRO DE APLANACAO,1,1,1,1
354520,BIOMICROSCOPIO (LAMPADA DE FENDA),1,1,1,1
354530,Raio X ate 100 mA,1,0,0,1
354530,Raio X de 100 a 500 mA,1,1,1,1
354530,Raio X Dentario,1,1,1,1
354530,Ultrassom Convencional,3,3,3,3
354530,Controle Ambiental/Ar-condicionado Central,3,3,3,3
354530,Grupo Gerador,1,1,1,1
354530,Usina de Oxigenio,1,1,1,1
354530,Equipo Odontologico,27,7,27,7
354530,Bomba de Infusao,1,1,1,1
354530,Berço Aquecido,6,6,6,6
354530,Desfibrilador,5,3,3,5
354530,Equipamento de Fototerapia,8,4,4,8
354530,Incubadora,6,3,3,6
354530,Monitor de ECG,4,4,4,4
354530,Reanimador Pulmonar/AMBU,17,11,11,17
354530,Respirador/Ventilador,5,4,4,5
354530,Eletrocardiografo,4,3,4,3
354530,Endoscopio Digestivo,1,1,1,1
354530,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,3,4,3
354530,Aparelho de Eletroestimulacao,2,2,2,2
354530,Forno de Bier,3,3,3,3
354540,Raio X ate 100 mA,1,1,1,1
354540,Raio X de 100 a 500 mA,1,1,1,1
354540,Raio X Dentario,3,3,3,3
354540,Equipo Odontologico,3,3,3,3
354540,Berço Aquecido,1,1,1,1
354540,Desfibrilador,1,1,1,1
354540,Equipamento de Fototerapia,1,1,1,1
354540,Incubadora,1,1,1,1
354540,Monitor de ECG,1,1,1,1
354540,Monitor de Pressao Nao-Invasivo,2,2,2,2
354540,Reanimador Pulmonar/AMBU,4,4,4,4
354540,Respirador/Ventilador,1,1,1,1
354540,Eletrocardiografo,3,3,3,3
354540,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
354540,Aparelho de Eletroestimulacao,1,1,1,1
354540,Forno de Bier,1,1,1,1
354550,CABINE ACUSTICA,1,1,1,1
354550,Ultrassom Doppler Colorido,1,1,1,1
354550,Ultrassom Ecografo,1,1,1,1
354550,Ultrassom Convencional,1,1,1,1
354550,Equipo Odontologico,2,2,2,2
354550,Compressor Odontologico,1,1,1,1
354550,Fotopolimerizador,1,1,1,1
354550,Caneta de Alta Rotacao,1,1,1,1
354550,Caneta de Baixa Rotacao,1,1,1,1
354550,Amalgamador,1,1,1,1
354550,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
354550,Eletrocardiografo,1,1,1,1
354550,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
354550,Aparelho de Eletroestimulacao,1,1,1,1
354550,Forno de Bier,1,1,1,1
354560,Raio X ate 100 mA,5,1,5,1
354560,Raio X mais de 500mA,1,1,1,1
354560,Raio X Dentario,5,0,4,1
354560,Ultrassom Doppler Colorido,1,1,1,1
354560,Grupo Gerador,1,1,1,1
354560,Equipo Odontologico,19,6,19,6
354560,Compressor Odontologico,16,3,16,3
354560,Fotopolimerizador,8,1,8,1
354560,Caneta de Alta Rotacao,11,2,11,2
354560,Caneta de Baixa Rotacao,10,2,10,2
354560,Amalgamador,5,1,5,1
354560,Bomba de Infusao,2,2,2,2
354560,Berço Aquecido,2,2,2,2
354560,Desfibrilador,5,5,5,5
354560,Equipamento de Fototerapia,2,2,2,2
354560,Incubadora,2,2,2,2
354560,Monitor de ECG,2,2,2,2
354560,Reanimador Pulmonar/AMBU,7,7,7,7
354560,Respirador/Ventilador,2,2,2,2
354560,Eletrocardiografo,4,4,4,4
354560,Endoscopio das Vias Respiratorias,1,1,1,1
354560,Endoscopio Digestivo,2,1,2,1
354560,Aparelho de Diatermia por Ultrassom/Ondas Curtas,5,1,5,1
354560,Aparelho de Eletroestimulacao,7,4,7,4
354560,Forno de Bier,3,1,3,1
354570,Raio X Dentario,3,1,3,1
354570,Ultrassom Doppler Colorido,1,1,1,1
354570,Ultrassom Ecografo,1,1,1,1
354570,Equipo Odontologico,2,1,2,1
354570,Desfibrilador,2,2,2,2
354570,Monitor de ECG,1,1,1,1
354570,Monitor de Pressao Nao-Invasivo,1,1,1,1
354570,Reanimador Pulmonar/AMBU,5,5,5,5
354570,Eletrocardiografo,1,1,1,1
354570,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
354570,Aparelho de Eletroestimulacao,1,1,1,1
354570,Forno de Bier,1,1,1,1
354580,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,2,1,2,1
354580,Mamografo com Comando Simples,4,1,4,1
354580,Mamografo com Estereotaxia,1,0,0,1
354580,Raio X ate 100 mA,3,2,3,2
354580,Raio X de 100 a 500 mA,10,5,10,5
354580,Raio X mais de 500mA,3,2,3,2
354580,Raio X Dentario,171,5,70,5
354580,Raio X para Densitometria Ossea,2,1,2,1
354580,Tomógrafo Computadorizado,3,2,3,2
354580,Ultrassom Doppler Colorido,4,1,4,1
354580,Ultrassom Ecografo,6,3,5,4
354580,Ultrassom Convencional,1,1,1,1
354580,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
354580,Controle Ambiental/Ar-condicionado Central,189,17,176,20
354580,Grupo Gerador,8,5,7,6
354580,Usina de Oxigenio,2,2,2,2
354580,Equipo Odontologico,162,40,161,40
354580,Compressor Odontologico,98,6,98,6
354580,Fotopolimerizador,125,6,119,6
354580,Caneta de Alta Rotacao,224,6,207,6
354580,Caneta de Baixa Rotacao,147,6,141,6
354580,Amalgamador,72,6,68,6
354580,Aparelho de Profilaxia c/ Jato de Bicarbonato,74,6,71,6
354580,Bomba de Infusao,118,118,118,118
354580,Berço Aquecido,6,6,6,6
354580,Desfibrilador,18,13,18,13
354580,Equipamento de Fototerapia,5,5,5,5
354580,Incubadora,6,6,6,6
354580,Marcapasso Temporario,3,3,3,3
354580,Monitor de ECG,70,64,68,66
354580,Monitor de Pressao Invasivo,3,3,3,3
354580,Monitor de Pressao Nao-Invasivo,30,24,30,24
354580,Reanimador Pulmonar/AMBU,100,88,95,92
354580,Respirador/Ventilador,33,30,33,30
354580,Eletrocardiografo,39,27,36,28
354580,Eletroencefalografo,2,1,2,1
354580,Endoscopio das Vias Respiratorias,1,1,1,1
354580,Endoscopio das Vias Urinarias,1,1,1,1
354580,Endoscopio Digestivo,12,4,12,4
354580,Equipamentos para Optometria,16,1,10,1
354580,Laparoscopio/Vídeo,2,2,2,2
354580,Microscopio Cirurgico,6,3,6,3
354580,Aparelho de Diatermia por Ultrassom/Ondas Curtas,31,12,29,12
354580,Aparelho de Eletroestimulacao,34,11,31,11
354580,Equipamento para Hemodialise,30,28,28,30
354580,Forno de Bier,10,5,10,5
354600,Raio X de 100 a 500 mA,1,1,1,1
354600,Ultrassom Convencional,1,1,1,1
354600,Equipo Odontologico,4,3,4,3
354600,Berço Aquecido,1,1,1,1
354600,Desfibrilador,1,1,1,1
354600,Monitor de ECG,1,1,1,1
354600,Monitor de Pressao Nao-Invasivo,2,2,2,2
354600,Reanimador Pulmonar/AMBU,15,3,3,15
354600,Eletrocardiografo,4,1,2,3
354610,Equipo Odontologico,2,2,2,2
354610,Eletrocardiografo,1,1,1,1
354610,Aparelho de Diatermia por Ultrassom/Ondas Curtas,3,3,3,3
354610,Aparelho de Eletroestimulacao,3,3,3,3
354620,Raio X Dentario,1,1,1,1
354620,Equipo Odontologico,2,2,2,2
354620,Compressor Odontologico,1,1,1,1
354620,Fotopolimerizador,1,1,1,1
354620,Caneta de Alta Rotacao,1,1,1,1
354620,Caneta de Baixa Rotacao,1,1,1,1
354620,Amalgamador,1,1,1,1
354620,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
354620,Desfibrilador,1,1,1,1
354620,Reanimador Pulmonar/AMBU,1,1,1,1
354620,Eletrocardiografo,1,1,1,1
354625,Grupo Gerador,1,1,1,1
354625,Equipo Odontologico,2,2,2,2
354625,Reanimador Pulmonar/AMBU,2,0,0,2
354625,Eletrocardiografo,1,1,1,1
354630,Raio X ate 100 mA,2,1,2,1
354630,Raio X de 100 a 500 mA,2,1,2,1
354630,Raio X Dentario,28,3,28,3
354630,Ultrassom Convencional,3,1,3,1
354630,Usina de Oxigenio,1,1,1,1
354630,Equipo Odontologico,43,11,43,11
354630,Compressor Odontologico,2,1,2,1
354630,Fotopolimerizador,5,3,5,3
354630,Caneta de Alta Rotacao,6,3,6,3
354630,Caneta de Baixa Rotacao,4,2,4,2
354630,Amalgamador,2,1,2,1
354630,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,2,4,2
354630,Bomba de Infusao,2,2,2,2
354630,Berço Aquecido,1,1,1,1
354630,Desfibrilador,6,5,6,5
354630,Equipamento de Fototerapia,2,2,2,2
354630,Incubadora,3,3,3,3
354630,Monitor de ECG,5,4,5,4
354630,Monitor de Pressao Nao-Invasivo,4,1,4,1
354630,Reanimador Pulmonar/AMBU,9,6,8,7
354630,Respirador/Ventilador,4,3,4,3
354630,Eletrocardiografo,10,6,8,8
354630,Eletroencefalografo,1,1,1,1
354630,Endoscopio Digestivo,3,1,3,1
354630,Microscopio Cirurgico,2,1,2,1
354630,Aparelho de Diatermia por Ultrassom/Ondas Curtas,6,4,6,4
354630,Aparelho de Eletroestimulacao,6,2,6,2
354630,Forno de Bier,2,2,2,2
354640,AUDIOMETRO DE UM CANAL,1,1,1,1
354640,IMITANCIOMETRO,1,1,1,1
354640,Mamografo com Comando Simples,2,1,2,1
354640,Raio X ate 100 mA,8,3,7,3
354640,Raio X de 100 a 500 mA,4,3,4,3
354640,Raio X mais de 500mA,1,1,1,1
354640,Raio X Dentario,25,7,24,7
354640,Tomógrafo Computadorizado,1,1,1,1
354640,Ultrassom Doppler Colorido,8,5,7,6
354640,Ultrassom Ecografo,3,2,3,2
354640,Ultrassom Convencional,7,2,7,2
354640,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,1,2,1
354640,Grupo Gerador,2,1,2,1
354640,Usina de Oxigenio,1,1,1,1
354640,Equipo Odontologico,63,11,63,11
354640,Compressor Odontologico,58,13,58,13
354640,Fotopolimerizador,63,11,62,11
354640,Caneta de Alta Rotacao,115,22,113,22
354640,Caneta de Baixa Rotacao,82,20,81,20
354640,Amalgamador,41,5,41,5
354640,Aparelho de Profilaxia c/ Jato de Bicarbonato,48,9,48,9
354640,Bomba de Infusao,53,53,53,53
354640,Berço Aquecido,7,7,7,7
354640,Bilirrubinometro,1,1,1,1
354640,Debitometro,25,25,25,25
354640,Desfibrilador,11,10,11,10
354640,Equipamento de Fototerapia,7,7,7,7
354640,Incubadora,10,10,10,10
354640,Marcapasso Temporario,4,4,4,4
354640,Monitor de ECG,34,31,34,31
354640,Monitor de Pressao Invasivo,1,1,1,1
354640,Monitor de Pressao Nao-Invasivo,29,25,29,25
354640,Reanimador Pulmonar/AMBU,47,45,47,45
354640,Respirador/Ventilador,21,21,21,21
354640,Eletrocardiografo,15,12,14,12
354640,Eletroencefalografo,1,1,1,1
354640,Endoscopio das Vias Respiratorias,2,1,2,1
354640,Endoscopio das Vias Urinarias,1,1,1,1
354640,Endoscopio Digestivo,3,2,3,2
354640,Microscopio Cirurgico,1,1,1,1
354640,Aparelho de Diatermia por Ultrassom/Ondas Curtas,12,1,12,1
354640,Aparelho de Eletroestimulacao,17,1,17,1
354640,Equipamentos de Aferese,3,1,3,1
354640,Forno de Bier,7,1,7,1
354650,Raio X Dentario,1,1,1,1
354650,Equipo Odontologico,2,2,2,2
354650,Reanimador Pulmonar/AMBU,1,1,1,1
354650,Eletrocardiografo,1,1,1,1
354660,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,3,1,3,1
354660,AUDIOMETRO DE DOIS CANAIS,2,1,2,1
354660,IMITANCIOMETRO MULTIFREQUENCIAL,1,1,1,1
354660,CABINE ACUSTICA,2,1,2,1
354660,Mamografo com Comando Simples,2,1,2,1
354660,Raio X ate 100 mA,2,1,1,1
354660,Raio X de 100 a 500 mA,5,4,5,4
354660,Raio X mais de 500mA,1,1,1,1
354660,Raio X Dentario,10,1,10,1
354660,Tomógrafo Computadorizado,1,1,1,1
354660,Ultrassom Doppler Colorido,3,3,3,3
354660,Ultrassom Ecografo,4,1,4,1
354660,Ultrassom Convencional,2,1,2,1
354660,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
354660,Controle Ambiental/Ar-condicionado Central,80,63,80,63
354660,Grupo Gerador,2,2,2,2
354660,Equipo Odontologico,22,9,22,9
354660,Compressor Odontologico,3,2,3,2
354660,Caneta de Alta Rotacao,4,4,4,4
354660,Amalgamador,1,1,1,1
354660,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
354660,Bomba de Infusao,19,19,19,19
354660,Berço Aquecido,5,5,5,5
354660,Desfibrilador,11,10,11,10
354660,Equipamento de Fototerapia,3,3,3,3
354660,Incubadora,3,3,3,3
354660,Marcapasso Temporario,1,1,1,1
354660,Monitor de ECG,16,12,16,12
354660,Reanimador Pulmonar/AMBU,32,28,32,28
354660,Respirador/Ventilador,18,17,18,17
354660,Eletrocardiografo,20,10,18,10
354660,Eletroencefalografo,2,1,1,2
354660,Endoscopio das Vias Respiratorias,1,1,1,1
354660,Endoscopio das Vias Urinarias,1,1,1,1
354660,Endoscopio Digestivo,1,1,1,1
354660,Equipamentos para Optometria,10,9,10,9
354660,Microscopio Cirurgico,4,2,4,2
354660,Aparelho de Diatermia por Ultrassom/Ondas Curtas,34,17,33,17
354660,Aparelho de Eletroestimulacao,37,20,37,20
354660,Forno de Bier,9,7,9,7
354670,Raio X de 100 a 500 mA,1,1,1,1
354670,Raio X Dentario,10,2,10,2
354670,Ultrassom Doppler Colorido,1,1,1,1
354670,Equipo Odontologico,24,10,24,10
354670,Compressor Odontologico,3,2,2,3
354670,Fotopolimerizador,3,2,2,3
354670,Caneta de Alta Rotacao,6,2,3,5
354670,Caneta de Baixa Rotacao,4,0,1,3
354670,Amalgamador,2,1,1,2
354670,Desfibrilador,3,2,2,3
354670,Monitor de ECG,1,1,1,1
354670,Monitor de Pressao Nao-Invasivo,1,1,1,1
354670,Reanimador Pulmonar/AMBU,10,10,10,10
354670,Respirador/Ventilador,1,1,1,1
354670,Eletrocardiografo,4,3,4,3
354670,Aparelho de Diatermia por Ultrassom/Ondas Curtas,7,2,7,2
354670,Aparelho de Eletroestimulacao,5,2,5,2
354670,Forno de Bier,2,2,2,2
354680,AUDIOMETRO DE UM CANAL,1,1,1,1
354680,Mamografo com Comando Simples,1,1,1,1
354680,Raio X ate 100 mA,2,2,2,2
354680,Raio X de 100 a 500 mA,2,2,2,2
354680,Raio X Dentario,3,2,3,2
354680,Tomógrafo Computadorizado,1,1,1,1
354680,Ultrassom Ecografo,1,1,1,1
354680,Ultrassom Convencional,1,1,1,1
354680,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
354680,Controle Ambiental/Ar-condicionado Central,3,3,3,3
354680,Grupo Gerador,2,2,2,2
354680,Usina de Oxigenio,1,1,1,1
354680,Equipo Odontologico,16,16,16,16
354680,Compressor Odontologico,9,9,9,9
354680,Fotopolimerizador,8,8,8,8
354680,Caneta de Alta Rotacao,12,12,12,12
354680,Caneta de Baixa Rotacao,8,8,8,8
354680,Amalgamador,9,9,9,9
354680,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
354680,Bomba de Infusao,37,37,37,37
354680,Berço Aquecido,6,6,6,6
354680,Desfibrilador,4,4,4,4
354680,Equipamento de Fototerapia,4,4,4,4
354680,Incubadora,5,5,5,5
354680,Monitor de ECG,16,16,16,16
354680,Monitor de Pressao Nao-Invasivo,13,4,12,5
354680,Reanimador Pulmonar/AMBU,22,18,22,18
354680,Respirador/Ventilador,13,13,13,13
354680,Eletrocardiografo,6,5,6,5
354680,Equipamentos para Optometria,1,1,1,1
354680,Aparelho de Diatermia por Ultrassom/Ondas Curtas,15,13,14,14
354680,Aparelho de Eletroestimulacao,10,9,10,9
354680,Forno de Bier,4,4,4,4
354690,Grupo Gerador,3,3,3,3
354690,Equipo Odontologico,3,3,3,3
354690,Compressor Odontologico,2,2,2,2
354690,Fotopolimerizador,2,2,2,2
354690,Caneta de Alta Rotacao,2,2,2,2
354690,Caneta de Baixa Rotacao,2,2,2,2
354690,Amalgamador,2,2,2,2
354690,Desfibrilador,1,1,1,1
354690,Monitor de ECG,1,1,1,1
354690,Monitor de Pressao Nao-Invasivo,5,3,5,3
354690,Reanimador Pulmonar/AMBU,1,1,1,1
354690,Respirador/Ventilador,1,1,1,1
354690,Eletrocardiografo,3,3,3,3
354690,Aparelho de Diatermia por Ultrassom/Ondas Curtas,3,1,3,1
354690,Aparelho de Eletroestimulacao,3,1,3,1
354710,Equipo Odontologico,1,1,1,1
354710,Eletrocardiografo,1,1,1,1
354710,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
354700,Raio X mais de 500mA,1,1,1,1
354700,Raio X Dentario,2,1,1,2
354700,Ultrassom Convencional,1,1,1,1
354700,Equipo Odontologico,1,1,1,1
354700,Berço Aquecido,1,1,1,1
354700,Desfibrilador,1,1,1,1
354700,Equipamento de Fototerapia,1,1,1,1
354700,Incubadora,1,1,1,1
354700,Reanimador Pulmonar/AMBU,2,2,2,2
354700,Respirador/Ventilador,1,1,1,1
354700,Eletrocardiografo,2,2,2,2
354700,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
354700,Forno de Bier,1,1,1,1
354740,Raio X Dentario,1,1,1,1
354740,Equipo Odontologico,2,2,2,2
354740,Eletrocardiografo,1,1,1,1
354740,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
354740,Aparelho de Eletroestimulacao,6,5,5,6
354740,Forno de Bier,2,2,2,2
354750,Raio X ate 100 mA,3,2,3,2
354750,Raio X de 100 a 500 mA,2,2,2,2
354750,Raio X Dentario,10,3,10,3
354750,Ultrassom Ecografo,4,1,4,1
354750,Ultrassom Convencional,4,2,4,2
354750,Grupo Gerador,1,1,1,1
354750,Equipo Odontologico,24,15,24,15
354750,Bomba de Infusao,11,10,11,10
354750,Berço Aquecido,2,2,2,2
354750,Desfibrilador,13,11,13,11
354750,Equipamento de Fototerapia,4,2,4,2
354750,Incubadora,2,2,2,2
354750,Monitor de ECG,7,3,7,3
354750,Monitor de Pressao Nao-Invasivo,27,10,25,10
354750,Reanimador Pulmonar/AMBU,27,25,27,25
354750,Respirador/Ventilador,5,5,5,5
354750,Eletrocardiografo,11,6,11,6
354750,Microscopio Cirurgico,1,1,1,1
354750,Aparelho de Diatermia por Ultrassom/Ondas Curtas,13,2,13,2
354750,Aparelho de Eletroestimulacao,15,3,15,3
354750,Forno de Bier,4,2,4,2
354760,AUDIOMETRO DE UM CANAL,2,1,2,1
354760,Raio X ate 100 mA,1,1,1,1
354760,Raio X de 100 a 500 mA,1,1,1,1
354760,Raio X Dentario,18,2,18,2
354760,Ultrassom Doppler Colorido,1,1,1,1
354760,Ultrassom Ecografo,1,1,1,1
354760,Ultrassom Convencional,2,2,2,2
354760,Equipo Odontologico,22,9,22,9
354760,Berço Aquecido,4,2,2,4
354760,Desfibrilador,7,6,7,6
354760,Equipamento de Fototerapia,1,1,1,1
354760,Incubadora,2,2,2,2
354760,Monitor de ECG,6,5,6,5
354760,Monitor de Pressao Invasivo,1,1,1,1
354760,Reanimador Pulmonar/AMBU,14,14,14,14
354760,Respirador/Ventilador,2,2,2,2
354760,Eletrocardiografo,10,9,10,9
354760,Equipamentos para Optometria,1,0,0,1
354760,Microscopio Cirurgico,1,1,1,1
354760,Aparelho de Diatermia por Ultrassom/Ondas Curtas,13,2,13,2
354765,Equipo Odontologico,1,1,1,1
354765,Compressor Odontologico,2,1,1,2
354765,Fotopolimerizador,2,1,1,2
354765,Caneta de Alta Rotacao,2,1,1,2
354765,Caneta de Baixa Rotacao,2,1,1,2
354765,Amalgamador,2,1,1,2
354765,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
354765,Eletrocardiografo,1,1,1,1
354765,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
354765,Aparelho de Eletroestimulacao,1,1,1,1
354765,Forno de Bier,1,1,1,1
354720,Raio X Dentario,1,1,1,1
354720,Equipo Odontologico,2,2,2,2
354720,Desfibrilador,1,1,1,1
354720,Reanimador Pulmonar/AMBU,2,2,2,2
354720,Eletrocardiografo,1,1,1,1
354720,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
354720,Aparelho de Eletroestimulacao,1,1,1,1
354720,Forno de Bier,1,1,1,1
354730,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,1,1,1,1
354730,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,1,1,1,1
354730,AUDIOMETRO DE DOIS CANAIS,1,1,1,1
354730,IMITANCIOMETRO,1,1,1,1
354730,CABINE ACUSTICA,1,1,1,1
354730,Mamografo com Comando Simples,7,6,7,6
354730,Raio X ate 100 mA,1,1,1,1
354730,Raio X de 100 a 500 mA,14,13,14,13
354730,Raio X Dentario,13,10,13,10
354730,Raio X para Densitometria Ossea,1,1,1,1
354730,Tomógrafo Computadorizado,5,5,5,5
354730,Ressonancia Magnetica,1,1,1,1
354730,Ultrassom Doppler Colorido,7,5,7,5
354730,Ultrassom Ecografo,4,3,4,3
354730,Ultrassom Convencional,12,11,12,11
354730,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,6,6,6,6
354730,MAMOGRAFO COMPUTADORIZADO,4,4,4,4
354730,Controle Ambiental/Ar-condicionado Central,2,2,2,2
354730,Grupo Gerador,4,4,4,4
354730,Usina de Oxigenio,3,3,3,3
354730,Equipo Odontologico,27,23,27,23
354730,Compressor Odontologico,15,12,14,12
354730,Fotopolimerizador,21,16,20,16
354730,Caneta de Alta Rotacao,52,46,49,49
354730,Caneta de Baixa Rotacao,28,20,24,20
354730,Amalgamador,19,15,18,15
354730,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,1,4,1
354730,Bomba de Infusao,1,1,1,1
354730,Berço Aquecido,4,4,4,4
354730,Desfibrilador,11,9,11,9
354730,Incubadora,1,1,1,1
354730,Monitor de ECG,10,8,10,8
354730,Monitor de Pressao Nao-Invasivo,1,1,1,1
354730,Reanimador Pulmonar/AMBU,24,18,22,20
354730,Respirador/Ventilador,5,5,5,5
354730,Eletrocardiografo,21,17,19,18
354730,Eletroencefalografo,3,3,3,3
354730,Endoscopio Digestivo,4,4,4,4
354730,Microscopio Cirurgico,1,1,1,1
354730,Aparelho de Diatermia por Ultrassom/Ondas Curtas,8,1,7,1
354730,Aparelho de Eletroestimulacao,7,2,7,2
354730,Equipamento para Hemodialise,40,39,39,40
354770,Raio X de 100 a 500 mA,1,1,1,1
354770,Raio X mais de 500mA,1,1,1,1
354770,Raio X Dentario,10,1,10,1
354770,Ultrassom Ecografo,1,1,1,1
354770,Grupo Gerador,1,0,0,1
354770,Usina de Oxigenio,1,1,1,1
354770,Equipo Odontologico,15,3,15,3
354770,Compressor Odontologico,15,3,15,3
354770,Fotopolimerizador,15,3,15,3
354770,Caneta de Alta Rotacao,15,3,15,3
354770,Caneta de Baixa Rotacao,15,3,15,3
354770,Amalgamador,15,3,15,3
354770,Aparelho de Profilaxia c/ Jato de Bicarbonato,11,1,11,1
354770,Bomba de Infusao,2,2,2,2
354770,Desfibrilador,2,2,2,2
354770,Equipamento de Fototerapia,1,1,1,1
354770,Incubadora,2,2,2,2
354770,Monitor de ECG,2,2,2,2
354770,Reanimador Pulmonar/AMBU,5,5,5,5
354770,Eletrocardiografo,4,4,4,4
354770,Endoscopio Digestivo,3,2,3,2
354770,Aparelho de Diatermia por Ultrassom/Ondas Curtas,7,3,7,3
354770,Aparelho de Eletroestimulacao,14,4,13,5
354770,Forno de Bier,5,2,5,2
354780,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,2,1,2,1
354780,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,1,1,1,1
354780,AUDIOMETRO DE DOIS CANAIS,4,2,4,2
354780,IMITANCIOMETRO,5,2,4,2
354780,CABINE ACUSTICA,10,2,10,2
354780,Gama Camara,5,4,5,4
354780,Mamografo com Comando Simples,22,4,20,6
354780,Mamografo com Estereotaxia,0,0,0,0
354780,Raio X ate 100 mA,17,2,16,2
354780,Raio X de 100 a 500 mA,52,14,51,15
354780,Raio X mais de 500mA,4,1,4,1
354780,Raio X Dentario,257,25,245,28
354780,Raio X com Fluoroscopia,14,4,13,4
354780,Raio X para Densitometria Ossea,15,2,14,3
354780,Raio X para Hemodinamica,3,1,3,1
354780,Tomógrafo Computadorizado,17,2,16,3
354780,Ressonancia Magnetica,9,2,9,2
354780,Ultrassom Doppler Colorido,71,10,71,10
354780,Ultrassom Ecografo,33,4,32,5
354780,Ultrassom Convencional,55,3,55,3
354780,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,5,4,4,5
354780,Controle Ambiental/Ar-condicionado Central,93,21,93,21
354780,Grupo Gerador,33,10,33,10
354780,Usina de Oxigenio,7,5,7,5
354780,Equipo Odontologico,408,58,393,60
354780,Compressor Odontologico,187,13,176,13
354780,Fotopolimerizador,226,9,211,9
354780,Caneta de Alta Rotacao,386,18,341,19
354780,Caneta de Baixa Rotacao,273,23,257,24
354780,Amalgamador,136,8,128,8
354780,Aparelho de Profilaxia c/ Jato de Bicarbonato,140,8,138,8
354780,Bomba/Balao Intra-Aortico,2,0,1,1
354780,Bomba de Infusao,762,171,700,200
354780,Berço Aquecido,66,23,66,23
354780,Bilirrubinometro,9,5,9,5
354780,Debitometro,0,0,0,0
354780,Desfibrilador,188,62,184,64
354780,Equipamento de Fototerapia,71,29,71,29
354780,Incubadora,75,39,70,39
354780,Marcapasso Temporario,23,8,22,9
354780,Monitor de ECG,517,169,506,180
354780,Monitor de Pressao Invasivo,104,27,104,27
354780,Monitor de Pressao Nao-Invasivo,455,155,430,180
354780,Reanimador Pulmonar/AMBU,664,306,654,308
354780,Respirador/Ventilador,404,205,401,207
354780,Eletrocardiografo,214,80,203,84
354780,Eletroencefalografo,25,5,24,6
354780,Endoscopio das Vias Respiratorias,28,7,27,7
354780,Endoscopio das Vias Urinarias,12,3,11,4
354780,Endoscopio Digestivo,55,10,52,12
354780,Equipamentos para Optometria,110,22,106,22
354780,Laparoscopio/Vídeo,24,2,23,2
354780,Microscopio Cirurgico,38,7,35,8
354780,OFTALMOSCOPIO,3,1,3,1
354780,Aparelho de Diatermia por Ultrassom/Ondas Curtas,140,8,135,9
354780,Aparelho de Eletroestimulacao,187,18,179,22
354780,Bomba de Infusao de Hemoderivados,1,0,1,0
354780,Equipamentos de Aferese,92,90,92,90
354780,Equipamento de Circulacao Extracorporea,2,0,2,0
354780,Equipamento para Hemodialise,143,101,133,110
354780,Forno de Bier,46,0,43,0
